ID,ADI,DURAK_KODU,geometry
1225,BAKÜ CADDESİ,228171,POINT (29.3007939999941 40.9201310005412)
583,CENGAVER SOKAK,260582,POINT (29.368189975959 40.7974850094237)
1203,SÜMBÜL SOKAK,228052,POINT (29.2774090000094 40.8584629991199)
1246,GARANTİ SİTESİ,228772,POINT (29.3146049999942 40.9404130005444)
1261,TEVFİK İLERİ İLKOKULU,228971,POINT (29.2542009999937 40.8762840005343)
1315,FATİH SULTAN MEHMET,230421,POINT (29.2569659999937 40.893650000537)
1333,YENİŞEHİR İTFAİYE,260182,POINT (29.3053789999941 40.9401330005444)
291163,YENİEVLER,129352,POINT (28.6267669999705 40.986928000551)
291346,TAYAKADIN YASSIÖREN CADDESİ,108231,POINT (28.6815039999743 41.2638460005959)
291632,ÖMERLİ KÖY İÇİ,111811,POINT (28.6389049999711 41.1150850005716)
291713,PELTEKS,176971,POINT (28.6244309999696 41.1294640005739)
284513,SİLİVRİ ÜST GEÇİT,129922,POINT (28.2575400256509 41.0752740306845)
290375,ARNAVUTTEPE CADDESİ,101262,POINT (28.5322889999589 41.0299450005575)
290399,KUBİLAY CADDESİ,102002,POINT (28.5401779999601 41.0174710005555)
290418,İSMET PAŞA CADDESİ,104782,POINT (28.5440899999606 41.0248280005567)
290431,ÜZÜM SOKAK,122422,POINT (28.5922829999667 41.0198520005562)
418,RAUF ORBAY CADDESİ,228662,POINT (29.2892829999942 40.8227670005258)
391,MERCAN YUVASI,225971,POINT (29.2762039999941 40.8181020005252)
508882,CAHİT ZARİFOĞLU İLKOKULU,126562,POINT (28.790346999982 41.0992000005694)
508887,BAŞAKŞEHİR MAHALLESİ MUHTARLIĞI,126591,POINT (28.7919710013847 41.1062359621409)
508893,TÜMSAN,126721,POINT (28.7929349999822 41.0955700005688)
508901,BAYRAMTEPE,126851,POINT (28.7506079999799 41.0735860005652)
508907,ISPARTAKULE,127221,POINT (28.6978649999763 41.0659530005639)
508919,ATASEV EVLERİ,127291,POINT (28.6615069820947 41.0831240230412)
508925,ŞAHİN SOKAK,127501,POINT (28.7226159512545 41.0739120159068)
508931,KIZLI HAVUZ,127551,POINT (28.6845069999753 41.0640200005635)
578463,ATAŞEHİR,205772,POINT (29.1283769999919 40.9924200005527)
579548,BEZMİALEM VAKIF ÜNİVERSİTESİ,107222,POINT (28.9342369999879 41.020832000557)
658588,KÜLLİYE CADDESİ,204622,POINT (29.2367249999933 40.9990770005538)
658663,SULTANBEYLİ DEVLET HASTANESİ,261122,POINT (29.2827300000094 40.9875569991171)
578851,SİLİVRİKAPI,107802,POINT (28.9208339999875 41.0056030005546)
510832,BOSTANCI SAPAĞI,225674,POINT (29.104549982714 40.9633279623667)
578867,CEVİZLİBAĞ,108201,POINT (28.9109359514617 41.0169989850804)
578906,KAZLIÇEŞME SANAT,110261,POINT (28.9078369999872 40.9873360005516)
511192,SULTANÇİFTLİĞİ DÖRTYOL,107342,POINT (28.8632479999853 41.0978070005693)
578563,SEYİD NİZAM CADDESİ,210662,POINT (29.1908349999928 40.9842300005514)
290236,SEYMENLER,222692,POINT (29.216966999993 41.0244710005578)
290442,VİLLALAR,123191,POINT (28.5370029999597 40.9913900005514)
290344,HÜNKARTEPE,100961,POINT (28.5279719999583 41.0178950005555)
290554,YENİMAHALLE,129561,POINT (28.4744419999496 41.0220310005559)
290546,MİLLET CADDESİ,129291,POINT (28.5510349999959 41.0372539991154)
290743,TRABZON CADDESİ - ŞEHİT POLİS HACI DUMAN,217261,POINT (29.2823269999939 40.9363800005438)
290812,ESENLER SOKAK,219121,POINT (29.2655209999936 40.9923060005527)
681428,BEYLERBEYİ,219314,POINT (29.0464399999904 41.0440040005608)
579493,LALELİ,105711,POINT (28.9560519999885 41.0096600005552)
681477,GÜZELTEPE,220093,POINT (29.0691610265146 41.0450449844178)
693076,SİYAVUŞPAŞA CADDESİ,123952,POINT (28.8562169999853 40.9985500005534)
1512,EYLÜL SOKAK,261701,POINT (29.2285639999934 40.9096450005395)
284681,YENİKÖY SAPAĞI,202381,POINT (29.654765999997 41.1213930005735)
1152,SANAYİ SİTESİ,227801,POINT (29.2362799999935 40.8852570005357)
693018,DOĞU SANAYİ KÖYİÇİ CAMİİ,103031,POINT (28.8226529650339 41.0164469665082)
508776,ÇAMLICA MAHALLESİ,110921,POINT (28.7687579999807 41.1384420005757)
149,TUZLA BELEDİYESİ,207721,POINT (29.3004869999943 40.8430650005291)
155,TERSANELER,207742,POINT (29.2951479999942 40.8477530005298)
291301,ARNAVUTKÖY ESENTEPE,107491,POINT (28.7366749999786 41.1883270005837)
291302,ARNAVUTKÖY ESENTEPE,107492,POINT (28.7367479999786 41.1885520005837)
291304,İMRAHOR YOLU,107512,POINT (28.7332709999783 41.1922890005844)
291305,ARNAVUTKÖY,107532,POINT (28.7410570000081 41.1846749991127)
291306,TAŞOLUK YOLU,107541,POINT (28.728747999978 41.1963050005849)
291308,TAŞOLUK YOLU,107543,POINT (28.728374999978 41.195926000585)
291311,ÇARDAKTEPE,107571,POINT (28.7278230000076 41.2033969991123)
291314,ÇARDAKTEPE,107574,POINT (28.728559999978 41.2052780005865)
291316,ARNAVUTKÖY SU DEPOSU,107722,POINT (28.7530619999796 41.1942580005847)
291317,BOLLUCA MERMER FABRİKASI,107981,POINT (28.7689479999805 41.1920460005844)
291320,SAHİL YOLU-1,107992,POINT (28.6928529999749 41.3379940006081)
291323,TATİL CADDESİ,108031,POINT (28.720377999977 41.3230680006058)
291324,TATİL CADDESİ,108032,POINT (28.720505999977 41.3230540006057)
291330,BALABAN SAPAĞI,108091,POINT (28.6325829999698 41.2809350005986)
284325,HALLAÇLI SAPAĞI,133281,POINT (28.2126689998691 41.36865400061)
284328,YAYLACIK KÖYÜ,129192,POINT (28.2199940278324 41.3574380440966)
284332,ÇATALCA DEVLET HASTANESİ,128691,POINT (28.4666409999476 41.1340010005739)
284333,ALİ ÇAVUŞ,128881,POINT (28.4643219999471 41.1377700005745)
284338,ÇATALCA KAYMAKAMLIĞI,129671,POINT (28.4601039999847 41.1440629991127)
284339,ÇATALCA MERKEZ,101911,POINT (28.4590970018091 41.1423110167374)
284341,ACET EVLER,129121,POINT (28.4531759999449 41.1485710005762)
290443,VİLLALAR,123192,POINT (28.5371209999598 40.9914870005514)
290479,BÜYÜKÇEKMECE,176482,POINT (28.5824619999655 41.0213450005564)
290293,ÇİĞDEM SOKAK,180141,POINT (28.6245370297355 41.0236429722526)
290304,ZEKİ BORA CADDESİ,100192,POINT (28.5114959999556 41.0526590005611)
290316,BAHÇELİEVLER MAHALLESİ,100381,POINT (28.4974129999536 41.0116940005544)
290329,TEM ÇIKIŞI,100841,POINT (28.6282879999695 41.083387000566)
290508,CENGİZ TOPEL CADDESİ,128282,POINT (28.5901369999664 41.0207080005563)
290521,GÜZELCE,128561,POINT (28.5130279999561 41.0015610005529)
290533,ŞEHİT HAŞİM USTA,128892,POINT (28.4423369999434 41.0362960005581)
290572,AKÇANSA,130942,POINT (28.5598249999627 41.0190640005558)
290251,ALEMDAĞ,222791,POINT (29.2388220000099 41.0465519991159)
290267,KİRAZLI,230392,POINT (29.2514139782693 41.0838269576545)
290077,185.SOKAK,201141,POINT (29.2429939999932 41.0555820005628)
290126,BÖĞÜRTLEN SOKAK,204372,POINT (29.257148043565 41.0740820089932)
284495,DURUMAN,129552,POINT (28.3900639632679 41.0507189910664)
284613,DURUMAN,-29,POINT (28.3901740275977 41.0507319663581)
284593,MURAT ÇEŞME,128981,POINT (28.2890314199483 41.0694161791131)
290351,DOLUNAY CADDESİ,100992,POINT (28.5364829842793 41.0060379669415)
291490,TERKOS,109811,POINT (28.6740589999735 41.3006070006019)
291492,YENİKÖY,109821,POINT (28.7228939999772 41.3180790006049)
291494,KARABURUN LİMANI,109832,POINT (28.6850270000058 41.3417409991093)
510877,NEVZAT AYASBEYOĞLU ORTAOKULU,226291,POINT (29.0794429999912 40.9811210005508)
578618,NECİP FAZIL BULVARI,213742,POINT (29.1512779999923 40.9913480005525)
509518,DOLUM TESİSLERİ,111121,POINT (28.6984279999767 40.9815200005504)
578785,PINAR SOKAK,228212,POINT (29.1160769999918 40.9627940005479)
510625,KADIKÖY,-317,POINT (29.0241849881458 40.9930699560959)
511187,SANKO - ŞEHİT ENGİN AÇIKGÖZ,107131,POINT (28.8801679999859 41.0936310005687)
510006,PAPATYA,131621,POINT (28.7757009999815 41.015862000556)
510864,KOZYATAĞI,226202,POINT (29.0965559999915 40.9722270005494)
510959,UZUNÇAYIR METROBÜS,404221,POINT (29.0581149563052 40.9977549910796)
460,TEPEPARK VİLLALARI,261952,POINT (29.3794060189965 40.9429630064202)
179,2.CADDE,229302,POINT (29.4074959999952 40.8845420005356)
292,KANUNİ CADDESİ,211411,POINT (29.3594889999947 40.9084380005394)
452,ANADOLU YAKASI ORGANİZE SANAYİ BÖLGESİ,229222,POINT (29.3815679999949 40.8814320005351)
28,TUZLA KÖPRÜSÜ,208363,POINT (29.3271789999945 40.8344310005277)
298,GÜZELYALI  İSTASYONU,212011,POINT (29.279157999994 40.8564620005311)
292926,KASIMPATI,218252,POINT (29.1943349999924 41.1628750005801)
292931,ACARKENT C1 KAPISI,218372,POINT (29.1426650318975 41.1154169871235)
292936,ACARKENT E KAPISI,218401,POINT (29.1360119999918 41.1059020005709)
579549,BEZMİALEM VAKIF ÜNİVERSİTESİ,107223,POINT (28.9348249999879 41.0202330005569)
579554,AYAKAPI,107252,POINT (28.9549949999884 41.0284150005583)
579556,FENER,107262,POINT (28.9515089999883 41.0304110005586)
579561,BALAT HASTANESİ,107371,POINT (28.9451359999882 41.0374160005597)
293200,MANDIRA CADDESİ,220962,POINT (29.1385540388071 41.0825060016879)
290878,POLONEZ CADDESİ,229741,POINT (29.2592729999936 40.9821270005511)
293789,BAL SOKAK,114562,POINT (29.0378689905648 41.1011030369142)
508859,GÖLYAKA,126321,POINT (28.6953309999761 41.0680490005642)
293224,TEPEKÖY,221082,POINT (29.1019799914632 41.1147279625159)
293243,DOLUNAY,221182,POINT (29.1155370314762 41.1118079706722)
579057,YAVUZSELİM MAHALLESİ,123492,POINT (28.851177999985 41.0424500005604)
659518,BAKIRKÖY,-1531,POINT (28.8756740139607 40.9961169932302)
659520,BAKIRKÖY,-1535,POINT (28.8755709903895 40.9959200140504)
659524,BAKIRKÖY,-1528,POINT (28.8758330230522 40.9961809569084)
85,KOÇ LİSESİ,206452,POINT (29.3595410010884 40.9240769607224)
90,GÖKBERK SOKAK,206821,POINT (29.3424449999946 40.8647660005325)
97,ORTA MAHALLE,206972,POINT (29.3766400000082 40.9036849991189)
100,ÖZLEM SOKAK,206991,POINT (29.3621459902153 40.8282540250239)
107,GÜNGÖRMÜŞ  SOKAK,207401,POINT (29.3641649999948 40.8419850005289)
114,ÇİÇEKÇİLER,207572,POINT (29.3176129999945 40.8265070005264)
284344,ARİF NİHAT ASYA MESLEKİ VE TEKNİK ANADOLU LİSESİ,129982,POINT (28.4533269999449 41.1541520005771)
284346,SU DEPOSU,129972,POINT (28.4546589999452 41.1620280005784)
284348,GÖKÇEALİ İSTASYONU,129962,POINT (28.4535099999449 41.1742430005803)
284349,GÖKÇEALİ,128701,POINT (28.4452829897369 41.2012649998168)
284353,SUBAŞI SAĞLIK OCAĞI,104891,POINT (28.4551089999449 41.2217890005881)
284354,SUBAŞI SAĞLIK OCAĞI,104892,POINT (28.4552659999449 41.221658000588)
284355,SUBAŞI,128721,POINT (28.4553770016838 41.2236870106669)
284356,SUBAŞI,128722,POINT (28.4552769999449 41.2240890005885)
284359,OKLALI KÖYÜ,101961,POINT (28.4753679992585 41.2227330437055)
284366,CEMAL ONGAN CADDESİ,133241,POINT (28.3664689994897 41.2204020454536)
284416,ORMANLI ÇIKIŞ,101891,POINT (28.4514079999834 41.3903049991074)
284418,HİSARBEYLİ KÖPRÜSÜ,128802,POINT (28.4609519999452 41.3767630006135)
284420,HİSARBEYLİ,128791,POINT (28.4745709999478 41.3685570006123)
284422,CELEPKÖY,128782,POINT (28.5004360287871 41.3633889800997)
284423,ÖRENCİK,128772,POINT (28.4835249563807 41.3296490289002)
284426,YAZLIKKÖY,101152,POINT (28.5168709999553 41.2939970006002)
284429,DAĞYENİCE 1,104811,POINT (28.4812639999495 41.2734910005967)
292210,YEŞİLPINAR,302401,POINT (28.9160009776782 41.0725269877106)
292213,AKŞEMSETTİN MAHALLESİ,303411,POINT (28.9250869999874 41.0861900005675)
292214,AKŞEMSETTİN MAHALLESİ,304411,POINT (28.9248249999874 41.0866910005676)
292218,EDİRNEKAPI,900161,POINT (28.9311363326755 41.0343029356777)
292219,EDİRNEKAPI,900162,POINT (28.9288220353352 41.0330990779066)
291496,KARABURUN KÖYİÇİ,109842,POINT (28.682792999974 41.3462410006094)
291499,KALE VİRAJI,109861,POINT (28.6739659999734 41.3180890006048)
291500,KALE VİRAJI,109862,POINT (28.6741369999734 41.3181930006048)
291501,YENİKÖY SAĞLIK OCAĞI,109871,POINT (28.7192889999769 41.3197070006051)
291502,YENİKÖY SAĞLIK OCAĞI,109872,POINT (28.7192119999769 41.3196540006051)
291503,ÇAMLIKTEPE,109881,POINT (28.7010590000065 41.2318519991116)
291504,ÇAMLIKTEPE,109882,POINT (28.7017980000065 41.2316799991116)
291506,ÇİMENTEPE,109892,POINT (28.7046389999763 41.2125260005875)
291511,SAZLIBOSNA KÖYÜ,109911,POINT (28.6737679999741 41.1553590005782)
291513,HARAÇÇI YOLAĞZI,109921,POINT (28.6985419999759 41.1831710005828)
291518,DURSUNKÖY,109942,POINT (28.636605919936 41.2038475736556)
291519,BOYALIK SAPAĞI,109951,POINT (28.644180973918 41.2128070314769)
291522,BALABAN KÖYÜ,109981,POINT (28.613815997808 41.3122689999387)
291526,983 SOKAK,110071,POINT (28.7329769999783 41.2018860005859)
291527,983 SOKAK,110072,POINT (28.7327729999783 41.2017740005858)
291531,SUATLAR DÖRTYOL,110092,POINT (28.7424399999789 41.1986630005854)
284743,İSAKÖY MERKEZ,202722,POINT (29.8243459999985 41.1096130005716)
284744,KURFALI SAPAĞI,202731,POINT (29.8240839999985 41.1298550005749)
284747,İMAMKÖY SAPAĞI,202742,POINT (29.8217649999984 41.1389940005764)
284749,ŞUAYİPLİ KÖYÜ,202752,POINT (29.7990459999982 41.1337990005755)
284754,KARACAKÖY,202781,POINT (29.769402999998 41.1515040005784)
284755,KARACAKÖY,202782,POINT (29.769335999998 41.1514270005784)
292941,İSHAKLI SAPAĞI,218561,POINT (29.2826509765421 41.1325420064289)
292947,ALTINÇEŞME,218622,POINT (29.1630389752793 41.2075339630243)
292955,HÜRRİYET CADDESİ,218811,POINT (29.1688529999923 41.0617210005637)
292960,KAVACIK SAPAĞI,218872,POINT (29.0928309999911 41.0895260005682)
292969,ERDOĞANLAR SOKAK,219041,POINT (29.1592439999921 41.1112440005717)
292972,MEHMET AKİF ERSOY CADDESİ,219052,POINT (29.1393829999919 41.0722600005655)
681533,SETBAŞI,222032,POINT (29.0260019999901 41.0278340005583)
256,İÇMELER İSTASYON,209872,POINT (29.3016069999943 40.8461920005296)
300,AYDINTEPE İSTASYONU,212021,POINT (29.2928129999942 40.8524140005305)
315,NİŞANCI MEHMET PAŞA CAMİİ,212271,POINT (29.3261579999945 40.8706300005335)
20,TEPEÖREN DÖRTYOL,207963,POINT (29.3876239999949 40.9112730005398)
47,AKFIRAT,209001,POINT (29.4210199999952 40.924894000542)
69,23 NİSAN CADDESİ,205472,POINT (29.3645019999949 40.8284330005268)
659534,ZEYTİNBURNU,303211,POINT (28.8922420124318 41.0012239633459)
659540,İSTANBUL AKVARYUM,-347,POINT (28.8005380286948 40.9645840155028)
659543,YENİBOSNA METRO,-349,POINT (28.8380210324555 40.9908859969734)
659548,YENİBOSNA METRO,-353,POINT (28.8376370018282 40.9904980122805)
659553,YENİBOSNA METRO,-1548,POINT (28.8379219819448 40.9903300389257)
291909,AĞAÇLI KÖYÜ,119941,POINT (28.8753139999852 41.2659360005966)
291912,BETÜL SOKAK,119971,POINT (28.9368309999878 41.0809390005667)
292108,PINAR CAMİİ,121651,POINT (28.9214229999873 41.0749100005657)
292110,OKUL BÖLGESİ,121661,POINT (28.9370149999878 41.0892880005681)
292112,BURUNSUZ MEVKİİ,121671,POINT (28.9278949999873 41.1474320005774)
292114,AZİZ PAŞA MESİRE YERİ,121681,POINT (28.9426459999878 41.1437850005768)
292116,KEMERBURGAZ ORMANI,121691,POINT (28.950247999988 41.1412070005764)
292120,BAHÇEKÖY CADDESİ,121711,POINT (28.9194229999869 41.1607220005795)
292121,ŞAHİNLER CAMİİ,121731,POINT (28.9078369999866 41.1741120005817)
292124,DAVUTPAŞA KORUSU,121742,POINT (28.9122979999867 41.1809480005828)
292130,ÇİFTALAN  CAMİİ,121772,POINT (28.9082329999864 41.2532820005946)
292131,ÇİFTALAN  KÖYÜ,121781,POINT (28.9108579999864 41.2549110005948)
292138,ŞEHİT SONER BAYKUŞ PARKI,121831,POINT (28.9334229999877 41.0785960005663)
290760,BEŞYOL,217352,POINT (29.2842439930092 40.9452419808261)
292143,AĞAÇLI KAVŞAĞI,132442,POINT (28.8491619999842 41.2465340005934)
292144,SEDİR SOKAK,132451,POINT (28.8613489999847 41.2557260005949)
290264,KASABA EVLERİ,229891,POINT (29.3307710000089 41.0825869991152)
290269,YALÇIN SOKAK,260631,POINT (29.2021049999927 41.0135600005561)
290270,BARIŞ YOLU CADDESİ,260651,POINT (29.1872189809667 41.0297140286247)
290273,SELAHATTİN EYYUBİ CAMİİ,260991,POINT (29.2458779999933 41.0269970005582)
290275,ŞEHİT ŞAHİNBEY,401011,POINT (29.1873049999926 41.0279670005583)
290753,GÖLET,217311,POINT (29.2772639999938 40.9561230005469)
290834,SULTANBEYLİ MERKEZ,222562,POINT (29.2689089999937 40.9665840005486)
291028,BAKIRCILAR CAMİİ,104712,POINT (28.665334999974 41.0041050005539)
291128,İHLAS KOLEJİ,128242,POINT (28.6804540258638 40.9815940139883)
291052,BEYLİKDÜZÜ BELEDİYE METROBÜS,122811,POINT (28.6485229999725 41.0124080005551)
291090,C KISMI,127011,POINT (28.6468189999723 41.0034550005537)
291137,ATATÜRK BULVARI,128402,POINT (28.6514659999728 40.9977250005528)
291303,İMRAHOR YOLU,107511,POINT (28.7343479999784 41.1913250005842)
291534,SOKULLU MEHMETPAŞA CADDESİ,110111,POINT (28.7422809999789 41.2053760005865)
290816,YUVACIK SOKAK,220581,POINT (29.305018012258 40.9542840448957)
290851,SANAYİ,222651,POINT (29.297256999994 40.9515660005462)
290883,LALEZAR SOKAK,229862,POINT (29.2679809999937 40.9781130005505)
292005,ÜÇ ŞEHİTLER,120792,POINT (28.9229289999875 41.0532120005622)
292006,TELEFERİK PİERRELOTİ,120801,POINT (28.9345999999878 41.0499400005616)
290658,GÜNGÖREN SOKAK,203512,POINT (29.2803779880186 40.9699659830069)
290662,EYYÜBİ CADDESİ,203532,POINT (29.2830149999939 40.9541950005466)
284757,İMRENLİ KOYU,202792,POINT (29.7553919999978 41.1564460005792)
284761,AKÇAKESE KÖYÜ,202812,POINT (29.7174019999975 41.143174000577)
284763,KABAKOZ MERKEZ,202822,POINT (29.6890719999973 41.1434720005771)
284764,44 EVLER SİTESİ,202831,POINT (29.6514679780721 41.1481329577425)
284765,44 EVLER SİTESİ,202832,POINT (29.6515550323601 41.1480419887931)
284768,2.MERDİVEN SOKAK,202901,POINT (29.5995479999965 41.167571000581)
284770,KEMALLI MAHALLESİ,202911,POINT (29.6261009510416 41.1582779939032)
284772,BUCAKLI,202941,POINT (29.8913449999991 41.1158010005727)
284777,SUNGURLU,202991,POINT (29.8664029999989 41.0790890005667)
284779,HATIBLAR,203011,POINT (29.8716339999989 41.0947270005692)
284782,İMRENDERE,203041,POINT (29.5997039679583 41.1422590435746)
636,YUNUSEMRE CAMİİ,206551,POINT (29.2532440000097 40.9134739991187)
284308,TOPRAKYOL,227822,POINT (29.2456330244695 40.8934849583589)
284784,OVACIK,203051,POINT (29.6174939999967 41.1160660005726)
284788,DEMİRCİLİ,203071,POINT (29.649755999997 41.0359260005598)
284789,DEMİRCİLİ,203072,POINT (29.649663999997 41.0360100005598)
284792,HASANLI,203091,POINT (29.6649069999972 41.0179620005568)
284795,ÇENGİLLİ,203102,POINT (29.6721309999973 41.0041390005547)
397,FABRİKALAR,228362,POINT (29.3176720000089 40.8386809991203)
400,ŞİFA MAHALLESİ,228391,POINT (29.3529739999948 40.823659000526)
408,GÜMÜŞPINAR CAMİİ,228431,POINT (29.3614139999948 40.8337430005276)
412,MİMAR SİNAN,228461,POINT (29.3615050000084 40.8450669991202)
659560,İBNİ SİNA İLKOKULU,102361,POINT (28.8851579999864 40.995615000553)
659566,YEŞİLKÖY İSTASYON,103481,POINT (28.8250659999842 40.9622280005476)
659576,SU ÖZÜ,103841,POINT (28.8763478633676 40.9937745880739)
579023,ORHANGAZİ CADDESİ,104621,POINT (28.8358859999843 41.0605920005633)
580574,GÜNEY CAMİİ,223891,POINT (29.1075269999915 41.0478850005615)
291087,GÜRPINAR,127002,POINT (28.6151579999693 40.9907010005516)
198,HAKAN SOKAK,229621,POINT (29.3631119710746 40.8375549690033)
312,ŞİFA SONDURAK,401351,POINT (29.3650080000083 40.8276519991206)
381,TUZLA,225921,POINT (29.3037529999944 40.8151090005247)
498,MENEKŞE SOKAK,250121,POINT (29.4041721224696 40.8432113903924)
503,KARTOPU SOKAK,250142,POINT (29.3980525364619 40.8561461943246)
509,ŞEKERPINAR ÖZGÜRLÜK CADDESİ,250172,POINT (29.3783289947629 40.865067997601)
292989,KÖRFEZ,219453,POINT (29.0682249999907 41.0932090005688)
509116,BAŞAKŞEHİR METROKENT,304021,POINT (28.8009959999825 41.1083300005709)
508768,ŞAMLAR MUHTARLIĞI,110881,POINT (28.7530099999798 41.1253220005735)
509447,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,-868,POINT (28.7223109723608 40.9860560167339)
290403,YUNUS EMRE CADDESİ,102022,POINT (28.5364629999944 41.0139639991157)
290405,BÜYÜKÇEKMECE POLİS MERKEZİ,102262,POINT (28.5403499999592 41.0130590005541)
290408,ADALET SOKAK,103222,POINT (28.6027359999679 41.0005830005531)
290409,DR.SADIK AHMET CADDESİ,103231,POINT (28.6040099999681 40.9982020005528)
290411,İKİZEVLER,103241,POINT (28.6016380000003 41.0050209991162)
290416,SANDAL SOKAK,104692,POINT (28.5303450408805 41.0306689717461)
290422,HÜNKARTEPE YOLU,104802,POINT (28.5210319999573 41.021055000556)
290425,BATIKÖY,111212,POINT (28.5329329691554 41.0035179867395)
290426,KINALI SOKAK,122391,POINT (28.6021669999678 41.0171490005558)
290429,YEŞİLTEPE CAMİİ,122412,POINT (28.6059969999682 41.0168430005557)
290430,ÜZÜM SOKAK,122421,POINT (28.5924509999667 41.0196220005561)
290439,BEYKENT,122822,POINT (28.6279500000022 41.019336999116)
